caption.sv,uuid
"Larson, Betty (1864 - )",5c228a08-56fb-4bf7-9865-82db7b0e5079
"Larsson, Anders (1850 - 1924)",724ae7e5-f7d8-481d-8682-ae38f7a64fd8
"Larsson, Arvid Gottfrid (1884 - )",57071d69-e835-4397-8036-d2222b7678aa
"Larsson, Börje (1932 - 1993)",95ab0936-e9cd-44c2-b458-88ca0b1cc35c
"Larsson, Carl J. (1866 - 1947)",48fd203b-2b93-4b0e-89a4-64e0a4509ce0
"Larsson, Emmy Johanna (1892 - 1973)",bb0614c2-037c-4bac-a752-f051f94a6e6e
"Larsson, Erik (1855 - 1898)",b7c8fa34-340f-4d97-bdf0-32ec223890ef
"Larsson, Erik (1869 - )",4f20cf39-4543-4648-9753-82810b3b23e7
"Larsson, Gerda (1887 - 1967)",fc236207-29ae-4a35-b21c-38e1a5b144fb
"Larsson, Gustaf (1860 - 1925)",1e7c2684-b4a1-4c96-a03a-05eac71ec5ad
"Larsson, Gustaf (1893 - 1985)",9d9a175a-7afa-426f-8da6-c1c3d27de1c5
"Larsson, Gustaf Bertil (1906 - 1984)",eaa99b0f-b2fc-4385-8ac1-b775add6f076
"Larsson, Hugo Pontus (1904 - 1963)",7f3807dc-aebd-4761-bae7-85d438876850
"Larsson, Inga (1910 - 2008)",2cf6bcc1-30ec-4585-8c02-f4950066f2a0
"Larsson, Johan (1848 - )",5be2fff9-9f20-4823-b929-936178d47940
"Larsson, Johan (1873 - )",65fa256f-de9f-4147-a7dd-148d7e4e8d6e
"Larsson, Karl (1873 - 1947)",80867d76-93e5-40ef-a99b-0289ab19790b
"Larsson, Karl Ernst",b3cf3ad1-0ed8-4110-99fe-f233ab3c3c26
"Larsson, Karl Gösta Henrik (1923 - 1979)",f0aed18e-f34f-419c-9a6e-434f2a720c40
"Larsson, Karl Helge (1896 - )",480f4bf8-ecc6-4777-bfbb-d01f904124c4
"Larsson, Karl Uno Ejnar (1893 - 1961)",af91ecb5-6ba0-41d4-b492-475220f82687
"Larsson, Lars (1858 - 1932)",09401ba5-706d-4281-94b9-55df4c9b79cc
"Larsson, Lars Jonas (1846 - 1927)",6a0a70a7-77bc-45e3-8df2-beb5cb4ff6fc
"Larsson, Laura (1825 - 1866)",49966ef9-afa2-450a-8fd3-6221cbc6f8e0
"Larsson, Lewis (1881 - 1958)",75a8773b-7543-49c4-9805-2972abb73aa2
"Larsson, Maria Eleonore (1887 - )",09260634-ed67-490d-94dc-bece0b268d39
"Larsson, Maria Johanna (1858 - )",703b67bf-8d5a-4d17-aafc-b19eb60c49af
"Larsson, Maria Sabina (1869 - )",28fe37c4-a7ed-4946-89ed-a9476ac2d202
"Larsson, Paul Herman (1895 - )",66c0d442-52a1-4cc0-9aa5-b021a9da94d2
"Larsson, Selma (1887 - )",2fa9ef4b-b239-4e9b-81ae-1fae21663068
"Larsson, Stefan Emanuel (1860 - )",156e0dc4-e001-4c1c-a420-5d035196c91c
"Larsson, Tora (1882 - 1968)",85d2a3b1-07f4-4381-9443-e417966abc01
"Lassen, Agnes viktoria (1886 - )",1f6ded70-c967-4cd3-a126-72810b94700c
"Laurentz, Karl Johan (1874 - 1941)",92609e14-ba8e-4dad-b261-878b656de96b
"Leander, Johannes (1866 - 1936)",f9670747-066d-4311-9eb2-f922ea5f3193
"Ledin, Hjalmar Anders (1895 - )",54e8920b-d25b-4bb1-91dc-e431410b2d59
"Lefin, Hilda (1868 - )",5027a095-c30d-4801-83d6-c123622b5cb1
"Lefrén, Louise (1859 - 1935)",5457b664-94e3-46e6-bd38-5854f631c202
"Lehmann, Emil Anders Theodor (1826 - )",12c12192-01e0-4f4d-84f8-6ea5167fa13c
"Lehmann, Nicolaus Hans Johan Carl Emil (1836 - )",04357ffd-abff-4b9f-aab4-f55d242fe878
"Lehmbeck, Hans Herman (1887 - 1951)",92d785fb-6b24-4936-9646-6531b2ae89ee
"Lejon, Emma Elisabet (1866 - )",b8a2384c-dd39-4b26-84b9-47b33d2184a6
"Lekander, Helfrid (1883 - 1960)",f99ef1ec-411e-4b6e-ba1d-7869f451af91
"Lemond, Nils Adalbert (1894 - )",ed79c503-4ea3-4bb0-a45a-c4dc4d88e510
"Lenander, Carl Magnus (1834 - )",f897c73e-51c7-49cb-a928-e2d138f37cb7
"Lenander, Carolina Wilhelmina Matilda (1830 - )",5abe165b-cc41-4481-9e5a-6b5c99d72d7e
"Lennander, Helmy Josefina (1888 - )",d32330c4-40b4-47e5-978a-37f23017526d
"Lenström, Karl Gerhard (1895 - 1970)",327abede-3f51-477a-b68c-0048f395e60b
"Leopold, Heinrich (1878 - 1964)",dcc604ab-009c-4182-9ee6-3e1cd3ada39f
"Lepper, Michael (1900 - 1980)",cb4f0755-030d-4a5c-86c7-b9202120b2d4
"Levander, Alfons (1906 - 1978)",32397dbd-a0af-4129-b401-f2ca819f7eea
"Leverin, Axel (1859 - 1905)",f9bdf51f-cb7b-4363-914b-a6415be9d2d6
"Leverin, Carl Hjalmar (1858 - 1942)",d1f47e51-6a3d-4ec7-9caf-26a58707924a
"Leverin, Hulda Amanda (1855 - )",b4f6bcbd-04e8-4e4d-8034-1da79001c164
"Lewerin, Karl Hjalmar (1858 - )",9aacd708-9880-484a-84ba-5dca6270296a
"Lexander, Karl Oskar Wilhelm (1868 - )",9e344f7c-bd9f-4f73-9e22-a94c1ec212f1
"Lidberg, Gustaf (1887 - 1962)",27edd03d-2ef4-435c-8e88-2c0322acf808
"Lidén, Krister August Gösta (1895 - 1984)",bd995c81-e654-4c23-a3c1-50696811dd54
"Lidwall, Adolf (1839 - 1892)",72174e17-1f3a-42d2-921b-21df685b5e3c
"Lidwall, Mivis (1856 - 1928)",b7f260b4-a8ba-44d6-8b04-0fec66f5d822
"Lidwall, Signe (1881 - 1951)",405a3b48-7681-4237-bb33-6e16988449e3
"Lilius, Knut Edvard (1885 - 1962)",f1717b5e-7845-491d-9128-76e4fe996788
"Lilja, Hildur Sofia (1878 - 1945)",fd9e5545-a10d-4324-9204-76a1e1316704
"Liljedahl, Marta Gunilla (1882 - 1964)",d8083cc4-a338-4417-ab5a-1240d3165118
"Liljegren, Fanny Henrietta Albertina (1865 - )",6d79069d-f413-4ae7-bc9c-1ce9abc2a894
"Liljegren, Maria, Lovisa (1851 - )",ef82d3bd-4e9e-42f2-977c-5216999335b3
"Liljeholm, Anna Maria (1875 - 1959)",348533d2-182c-4b8e-be02-7ae684a21d75
"Liljekvist, John Oskar G. (1899 - 1943)",b8c634e9-3012-4a69-966a-6f0e78dfde3b
"Liljequist, Johan August (1847 - )",7e538c20-9456-410c-bc79-665a6db23be0
"Liljeroth, Erik (1920 - 2009)",c2e07b2a-f217-4b47-b84e-5f357001f9d7
"Liljeroth, Erik Alfred (1876 - 1957)",703f0f9c-9d90-4ae0-a5ea-a292aa95433d
"Liljestrand, Elsa Linnéa (1897 - )",5b369f92-dc0e-4815-9131-e76758716fd7
"Liljeström, John (1871 - )",90813932-e496-45b6-b20b-bdf12abb47ce
"Lilljekvist, Frans Johan (1826 - 1891)",f6993beb-79f4-40c9-b8c4-2e04559afebd
"Lind, Anders (1874 - )",ae7cbf9e-b0df-4e0f-9454-d12f21e79722
"Lind, Hans Gunnar Oskar ( - 1942)",5222a0a2-1884-4b6e-af38-2bb865c45188
"Lindahl, Alma (1858 - )",54fb14da-b3db-4ff0-b8ec-c9d7cd12e6e0
"Lindahl, Anna Dorothea (1867 - )",8079599f-fd74-4467-a506-cc0cc30ca9d6
"Lindahl, Axel (1841 - 1906)",fae93be2-2afc-43b8-b33c-3f09652dbc71
"Lindahl, Ellen (1894 - 1947)",4664d316-a760-4964-90b0-7fc34ba38869
"Lindahl, Hilding (1892 - 1973)",149a8f2c-c697-4f87-b821-87344436ef49
"Lindahl, John (1867 - 1941)",d8593670-b988-403f-9313-b21770a5327d
"Lindahl, Robert (1853 - 1919)",710bf95c-bf7e-49de-b494-69235379c4be
"Lindberg, Gustaf Emil Hilding (1882 - 1930)",0b8cf3d2-ce90-476b-9907-009b6adc6276
"Lindberg, Leonard Lambert (1860 - )",c9f746a8-aa80-4bd1-be1d-b48bd5137ec2
"Lindberg, Lovisa Adelina (1852 - )",c483587d-e44a-44e7-9e15-20d068077177
"Lindberg, Pehr",8caf2c41-2ddd-472a-b207-729457fec9d3
"Lindberg, Per (1855 - )",885007cd-357c-4c1e-9730-bdbf41a2dadd
"Lindblad, Clas Victor (1867 - )",e180f410-851b-4ebc-9ec3-3c56ccce9fe8
"Lindblad, Gustaf Allgott (1878 - )",da2a9ba4-f930-457a-ab70-4d5dd9af2bdc
"Lindblad, Karl Johan (1870 - 1908)",cdcff44f-d4c4-4698-9a49-7da29ebaee22
"Lindblad, Otto Hjalmar Sigfrid (1893 - )",225531de-cc78-49e7-a009-e472f05e51d8
"Lindblom, Axel Georg (1891 - 1967)",203e6985-0764-4905-90ed-06d29fcda3b6
"Lindblom, Erik Theodor (1847 - 1921)",4276c74f-1612-4c79-9dc5-2f63af254926
"Lindbohm, Harry Konstantin (1880 - 1962)",e59786a7-ccb3-4d07-b90a-29069caa4525
"Lindbom, Karl Efraim (1881 - 1963)",a2016897-b9c2-4570-b9fb-1b6db7adc243
"Linde, Ada (1866 - 1966)",a283a5e4-7f21-4195-8a31-1bc72df1cd70
"Lindeberg, Harald Berthold (1895 - 1940)",08cd1f5f-d044-401d-88fb-3ccb89c1abcd
"Lindeblad, Alexander  Leonard (1833 - 1906)",5c1a7d3e-bd46-4ac7-8698-205616f24d29
"Lindeblad, Gustaf Iwar (1863 - 1912)",ee02bae6-2143-4513-926d-21bd1652cf16
"Lindeborg, August Fridolf Alexander (1855 - )",fc6c13b1-b95e-4533-b472-dcc9b8f87e68
"Lindelöw, Karl Ludvig (1875 - 1937)",beff68a1-a1fe-4ce4-8a4a-aacb55f3121e
"Lindén, Elsa (1874 - 1934)",6b0c83da-05df-41b6-a746-b17d95e0709a
"Lindén, Henning Reinhold Robert (1887 - )",5578fc86-8d74-4d46-b824-9d55223532a7
"Lindén, Karl Florentin (1896 - 1971)",ea5fa8e6-fad9-47c8-8c07-1e51dd5301d8
"Lindenau, Tora (1876 - )",3cc5047b-38cb-418d-8aaf-c29602a5d1e3
"Linder, Carl Edvard (1860 - )",400be4be-9bec-4f11-9359-7eff3f64ffcf
"Lindgren, Anders Wilhelm (1862 - )",1fab2526-018a-4360-8f2f-1fd072b8bc3a
"Lindgren, Berndt August (1852 - 1904)",93491ea0-e923-4e05-ba3c-8a12c3b08dbb
"Lindgren, Carl Fredr. ( - 1906)",1f37f862-1d04-4981-ac47-c7960cad682e
"Lindgren, Elin Albertina Maria (1874 - )",d6613129-4358-4480-a0b4-8ddaddd7d889
"Lindgren, Ester (1865 - )",838e87dc-dd31-4199-8839-f08c890718a6
"Lindgren, Lisa (1883 - )",a242a349-b041-4a4e-b4af-ee0e5c51f199
"Lindgren, Malvina (1868 - )",23d92460-3d2f-4b56-9bea-5eee720c9edc
"Lindgren, Paul (1920 - 2000)",1f21c962-195c-49c9-be12-e850ede23d17
"Lindh, Marta Matilda (1889 - 1975)",11daec9d-e070-4c97-a217-7bbeccabe6ce
"Lindhberg, Per (1785 - 1868)",2ec368ad-a51d-4d9f-8f1f-1211c084fa04
"Lindhe, Alf (1872 - 1913)",6efe7877-9edb-47e1-bb9c-26812031abbc
"Lindhe, Werner (1863 - 1942)",c97441ac-0832-45c6-bd92-01e8fd38a57e
"Lindholm, Siri Elvira (1880 - 1957)",8458cf6f-5a6f-4cf4-b0e1-54fd65479f57
"Lindman, Carl Salomon Bleckert (1823 - 1909)",f079e814-1781-4023-94c1-3ea75ee80698
"Lindman, Victor (1847 - )",2f13b80f-143e-4502-a4bf-e5b2a0105ce8
"Lindmark, Anders Gustaf (1849 - 1891)",cc8a52ab-dd61-4615-956c-92844abad5ee
"Lindmark, Lars Erik (1857 - 1916)",3b3d3fdd-95d6-4eee-83ac-a3a0aa93ea32
"Lindquist, Carl Oscar (1873 - )",2f895599-67b5-415e-bb5c-c525923cb10d
"Lindqvist, Ellen Maria (1867 - )",c78ff5f0-3106-4a47-b9b1-aea388607fbb
"Lindqvist, Håkan Sigurd (1900 - )",0608ebbf-bbe0-4faa-8249-82e2b5babb14
"Lindqvist, Maria Amelie (1882 - 1954)",7dd9e728-e69b-4f31-b84e-5cb6c315c4c6
"Lindqvist, Mauritz (1884 - 1941)",4d8fe918-006a-4b57-b1e7-76561cb3d6ed
"Lindqvist, Tore Vilhelm (1932 - 1967)",cc43b0d9-3405-4ec3-9cfe-9d52a7c46aec
"Lindskog, Emilie (1821 - )",a79f9c4a-452f-43ce-a320-e8132c49e8e2
"Lindskog, Samuel (1872 - 1953)",7ed56bbc-5577-466b-b714-1a51f4055c73
"Lindskog, Sven (1915 - 1989)",9fc87ad5-c750-499a-890e-8a759c96e720
"Lindsted, P. M. (1811 - )",62f21091-6059-48dc-a694-2acf867681c0
"Lindstedt, Ebba (1867 - 1949)",4182bfbe-dc8d-41e0-bc42-511817d2639a
"Lindstedt, Johan Magnus (1843 - 1929)",6d8fa686-c747-439a-b750-f952712b477c
"Lindström, Alexia (1888 - 1978)",ee9a3d29-eb4b-4cca-ae45-50c952eb5e2d
"Lindström, Edmund (1877 - 1963)",53bea4ae-faa9-4f1b-a941-4ece6b3789b4
"Lindström, Jean (1880 - 1955)",50ed38f3-6c9e-4864-bcee-8ab4c6dcbe02
"Lindström, Karl fredrik (1833 - )",2f542423-1e6e-4c9e-9111-26d8dcab1a07
"Lindström, Signe Anna Julia (1890 - 1979)",589fff42-0e30-4732-afbf-9296fff187dc
"Lindståhl, Anna (1857 - 1935)",609bcba0-b999-4aa2-b23d-a5c673d6db1a
"Linge, Anna Vilhelmina (1868 - 1948)",c5ec282a-eb22-4a31-afc1-19f36abc7f52
"Linge, Carl Fredrik (1828 - 1906)",1667ec14-d134-4a45-a7d7-c09e96399ba3
"Linnér, Ester Ingrid D (1872 - )",f90ded66-2670-4f48-8801-f20771d4c73d
"Ljungberg, Helny Elisabet (1887 - 1919)",4c1f7f20-e284-491e-b781-29fe2c8bf501
"Ljungcrantz, Hans Sture (1918 - 1960)",44ad1b07-362a-45c1-9add-00a642d11992
"Ljunggren, Anders Wilhelm (1866 - 1938)",0aa59431-ec61-4bf2-837b-fe2371d56123
"Ljunggren, Johan Malkolm (1870 - 1957)",1f541fff-072e-4636-a2c2-ae809c453819
"Ljungkvist, Arvida (1873 - 1949)",4c00f26b-ce80-4f1b-a6b8-3c5cc9ffc5fb
"Ljungqvist, Frans Isak Hjalmar (1869 - 1905)",9b91707b-0044-43c1-b0db-25c7a406bf2f
"Ljungqvist, Israel Herman (1880 - 1948)",f1f52032-4f5a-47fc-9eec-4c3a0a2e0ef6
"Ljungqvist, Jacob Fredrik (1862 - )",f1088afd-ab56-46f7-8ece-ac94653c9de1
"Ljungqvist, Petrus (1880 - )",1be4fd3a-5d24-4fb4-ac69-9a59f86d188e
"Ljungström, Johan Gustaf Birger (1867 - 1952)",ffc34331-6032-4d1c-8486-27af7112196b
"Lockner, John Edvard (1892 - 1980)",1833f651-e393-4ccf-9eed-a5dc388ce1de
"Lovén, Lars Fredrik (1844 - 1939)",362f8177-25a1-42f6-a781-16cde5ceeecb
"Lund, Hilda Josefina (1884 - )",c588d27e-f73d-444b-8ad4-5bc15371e80f
"Lund, Hilda Josefina (1884 - 1936)",897b931f-45b5-487f-90c3-284c7c8e0557
"Lundberg, J. E. (1826 - 1888)",0b6a6793-096a-4322-9566-e6421d530728
"Lundberg, Martina (1907 - 1969)",5f22881e-849c-4334-9ad3-f4cbba7813e1
"Lundberg, Oskar (1899 - 1966)",b2a362ac-e393-4680-bb82-2240a55e9673
"Lundberg, Per Anton (1872 - 1928)",369eb0f7-c6d8-4e49-8216-299e579eb3e1
"Lundberg, Roger (1944 - )",8b58d640-01af-4bf2-88ef-acb2a6579c20
"Lundberg, Signe (1895 - 1977)",0cf0badc-4f70-4bbe-bfab-9f873f38c2ff
"Lundberg, Svea Constantia (1869 - )",04a0814a-d4a2-474c-bdf5-1ed8f1dfe878
"Lundberg, Wilhelm August (1842 - 1882)",5b02595e-bbb4-42ad-a0ec-9caddf3449ee
"Lundbergh, A.B.J. (1828 - 1904)",3d0d1084-aeb2-4f93-8bf6-0f62fe114160
"Lundblad, Karl Johan (1870 - 1908)",6bde8680-7971-41b5-b8c7-44908a670800
"Lundblad, Oscar Fredrik (1873 - 1921)",51a57993-934b-472b-ab29-a867869e2353
"Lundbom, Hilma Paulina (1865 - )",983ae1fb-7d94-46d0-b947-bc94e4d4725e
"Lundborg, Johanna Lovisa (1858 - 1931)",0a201de2-31ce-4a75-b320-84ae1327d8a3
"Lundbäck, Amanda Karolina (1877 - 1956)",a8ce9181-e9f6-489e-942d-e7e73bb6bc35
"Lundbäck, Maria (1857 - 1927)",55c708db-c0c3-4c02-9503-71815c0ac713
"Lundelius, Carl (1829 - 1908)",82c3cad3-fd90-4346-9379-6fe3eee42671
"Lundell, Maria (1874 - 1947)",1190d444-320f-4279-9070-987dfd5c813b
"Lundén, Oscar Albert (1866 - )",b7de34df-e190-4bef-bfe0-548bd87c40f4
"Lundevall, Lina (1834 - 1930)",39a78c25-efa1-4e11-853d-9cd12881d45e
"Lundgren,  Viktor (1884 - 1967)",e8cbd259-d5da-434c-b621-9f654e664561
"Lundgren, Ellen (1870 - )",a0bc08b8-48de-4498-9bcc-df5ad43aa815
"Lundgren, Emma Matilda (1872 - )",7a8d02f0-d315-42ea-b950-5229a93411a8
"Lundgren, Fanny Maria (1857 - )",b611688c-e1ab-4f15-a7a7-edd74125a7ad
"Lundgren, Robert Olof Bernhard (1867 - )",4d2d7a25-76d9-4a51-8612-49b77b68ba4d
"Lundh, Gunnar (1898 - 1960)",7a5e5731-7bfb-463d-a8bf-86f6126038bc
"Lundh, Olof Oscar (1886 - )",da0c98ef-8ca2-4140-a94b-47aa5ef1fb4c
"Lundh, Peter (1865 - 1943)",68be16a6-9217-4d1c-899c-d73f95f82cf9
"Lundholm, August (1871 - 1940)",ca5fc272-8aab-4f75-b4ac-43bf3eb571c2
"Lundholm, Johan Edvard (1861 - 1911)",0b0f4f32-58f1-4ea4-b91f-fd5531dafa88
"Lundin, Anders Joseph (1886 - )",9ddb3c8d-b4c6-4aa4-930d-139ea398cb20
"Lundin, Axel Mauritz (1861 - )",2c78af58-17a7-481a-8c2f-21f88ef03a86
"Lundin, Axel Ossian (1881 - )",d0d362a9-0cdd-459e-b90e-410605441fe0
"Lundin, Ellen (1867 - 1952)",f89c8467-d5f1-460a-bf20-0df73e3c3d69
"Lundin, Marjorie (1923 - 2017)",2621e687-4138-40c5-86ec-0f679a607b33
"Lundin, Sven Gabriel (1869 - )",d49954e5-faf1-40d3-a170-2edb185f2e49
"Lundmark, Ruth Teresia (1882 - 1931)",fac43359-49a3-4a2b-919f-7f4cbcf6585d
"Lundquist, Johan Anders (1833 - 1921)",f3eb4298-cf1f-4a7f-b475-75a2ab39bf9d
"Lundqvist, Gösta (1905 - 1952)",2a7ede73-5005-427a-ba62-57a090769914
"Lundqvist, Hedvig (1869 - 1959)",1736e9ae-9782-40b9-a5c9-7807ae1948f7
"Lundqvist, Johan Anders (1833 - )",752d7db2-9c0e-4c3b-8218-b129384dfe10
"Lundstedt, Vilma (1890 - 1942)",9eb6403c-e754-48c0-a52a-6ac82e44b9c6
"Lundström, Anna Helena Elisabet (1879 - )",2230818a-d7f1-4d1d-b0b8-747e1dd82250
"Lundström, Einar Vilhelm Eugen (1889 - )",0e5cdd10-9fb9-4a54-83cb-6fe5bd383c18
"Lundström, Signe (1871 - )",d4a15eb2-6346-435a-9fa1-70ecd089f38e
"Lundwall, Julia (1852 - )",f716603d-b37a-451a-b789-db36909bd7b8
"Luttropp, Clara Ingeborg (1871 - )",d42acf95-0ba7-4e91-a012-e47bfda6e810
"Luttu, Greta Sofia (1879 - 1948)",c006f814-d7c5-4c02-9a2f-a826c8e40232
"Lycke, Fritz Gunnar (1901 - )",fdb827a7-5e65-4d52-9a66-3968ffbccfb4
"Lyngby, Johan Carl Andreas (1884 - )",434f7195-3bdf-404f-8b84-a632584b5ee5
"Lysell, Carl Johan Oskar (1848 - )",3b31ea8b-db49-4b76-a1b4-2e94924d36f5
"Läckgren, Ester (1876 - 1969)",85398c08-ddbc-4db5-afae-b2857e2ae798
"Lärka, Karl (1892 - 1981)",2e81d543-beec-41d4-a14b-cbe7aa076130
"Löcke, Ivar (1835 - 1883)",d4f03149-b630-4cc9-83a4-56929e3912c1
"Löfbladh, Hildegard (1880 - 1960)",c42809e5-f3a8-43e5-b6f1-e44d9f13bb97
"Löfgren, Hanna (1880 - 1952)",13b19a1b-a6ab-4268-9628-db5d0cad882c
"Löfgren, Johan (1855 - 1907)",11eb9951-9837-4606-b413-890761ff81a4
"Löfling, Gustaf Petrus (1885 - 1959)",076963b1-a949-4f69-9b66-a97882b92984
"Löfquist, Hanna Ottilia (1861 - )",54c49bcf-d508-408e-82a2-8acac03fbb99
"Löfstrand, Carl (1888 - )",c18e2760-ca01-44af-96f6-4e4a51b019a8
"Löfström, Augusta Magdalena (1839 - )",8d7d97ca-e7a4-4543-bdc2-60a207e90863
"Löfström, Sofie Ulrika Charlotta (1835 - )",5eff3f59-975f-4f2d-be03-6c9c4fb4eb03
"Löfving, Johan Bertil (1901 - 1965)",aa83b938-206e-4fb0-95ca-9bdfdb623044
"Lönngren, Ebba Eulalia (1898 - )",93786459-803d-4219-8168-075b17e856ab
"Lönnquist, Harald (1898 - 1990)",c077524b-c551-4b96-9f36-fce50ccacaa2
"Lönnqvist, Carl Ludvig (1865 - )",2ffd78c7-f27d-45ac-8d89-d1f9067e195a
"Lönnqvist, Harald (1898 - 1990)",2afe86b4-1c8b-4655-a2fd-9afd4a85b596
"Lönnroth, Gustaf Hezekiel (1893 - 1947)",57f8b0fe-5c27-4af2-a0fc-abb4b4c94039
"Lönnroth, Nils Evald (1902 - 1969)",444492d7-91bc-4453-90e5-3e4ec5b0511a
"Löthman, Hulda Augusta (1846 - 1904)",f1825ccc-fc8a-4e75-9dc4-12e332efe281
"Lövenberg, Markus (1832 - )",bbb52de1-5ef5-4bfb-8f67-d2de1c8d487c
"Löwenson, Eugenia Teodora Amalia (1841 - )",a766b9e5-c5cb-4910-8772-0c2b3db73351
"Magnino, Magni (1845 - 1926)",2e12cb48-780c-4c20-9ce2-482da9b3bbfd
"Magnison, Elin Mathilda (1878 - )",383fcdac-c9f9-4ec8-884c-5583e2254a79
"Magnusson, Anna (1861 - 1948)",a9c28cc3-d6e6-4b82-861b-5e434870feb6
"Magnusson, Tor Sigfrid Mihal (1913 - 1959)",3963c9b3-0af9-4ee0-bd13-f9bcb56be7eb
"Malm, Signe (1866 - 1958)",f8221070-d0a0-403a-8130-ff3b042266ac
"Malmberg, August Vilhelm (1847 - )",7cd5f221-ae8d-40c8-a308-17455d63663e
"Malmberg, Bror Sibbe (1855 - 1955)",9a5203b1-531e-40d3-bd69-61ccc9cfaaa4
"Malmberg, Carl Jacob (1824 - 1895)",f9a6164b-fba0-4ca4-8811-8cf8bd110ae0
"Malmberg, Gunnar (1877 - 1958)",f67f29f5-92ff-4a9e-b0a8-488723b2b9d4
"Malmberg, Hans (1927 - 1977)",c237c053-45c6-4446-8a81-29e7fa8b9c80
"Malmberg, Ulrika (1853 - 1891)",4f8bd6ad-59e3-42c6-b040-ca8578a89a44
"Malmberg, Viktor Emanuel (1859 - 1882)",1db3bad4-ae99-40cf-8b44-0d61eacf72cd
"Malmgren, Harald Adolf (1889 - 1976)",ad68250b-0357-4638-91bb-2c830ce72fe4
"Malmquist, Bror (1865 - 1938)",afb97a32-ecd6-4051-88bf-639ab4de9058
"Malmqvist, Karl August (1861 - 1948)",2ba2372d-24d3-46d6-84d0-883021e0bd04
"Malmqvist, Karl Oskar (1843 - )",27812e18-c2c5-45bc-a0b1-4535e745327d
"Malmqvist, Robert Svensson (1849 - 1892)",798c32fe-6434-4c3d-a4ce-a14ec642a9d3
"Malmström, Axel (1872 - 1945)",4c837ed7-6ddd-482a-b161-52a901828920
"Malmström, Victor (1897 - 1962)",4644f983-3206-4bd9-b115-15e37ab48bf8
"Malmström, Åke (1933 - 2007)",1cfe327a-e1b5-4b43-a6e3-649c2146abef
"Manker, Ernst (1893 - 1972)",16db4563-3603-4ec9-a0de-e3a32880dafe
"Mannerhjerta, Urban Emmanuel (1775 - 1859)",9ec60b2b-d6c9-41a2-a3d2-c289b6e75858
"Marcko, Anton Ferdinand (1868 - 1930)",1697966a-c50b-41d6-843f-2972c663e493
"Marcko, Elin Charlotta (1873 - 1931)",c63e3725-b037-4be6-bf7a-299d995f269e
"Marcus, Samuel Moses (1841 - 1920)",9c6221f2-9aef-474b-bb81-b29978168960
"Margôt, Ida Maria Eufrosyne Janzon (1863 - 1907)",0a7abc74-5cdb-49bb-ad49-06537af8b82d
"Markefelt, Mark (1918 - 2009)",dd5b1621-42bd-4e26-b475-9bba72e06fbd
"Martin, Mathilda Maria Vilhelmina (1871 - 1950)",88f14cb5-3f12-46d4-99d4-9a5811593351
"Matell, Alfred (1872 - 1944)",ba327735-a0f1-4520-98fe-93edd1d556a3
"Mathiesen, Chr. Friedrich (1825 - )",ae2ce4f5-9a66-499a-8300-f2d9ca1ace68
"Mathisen, Hilma Sofia (1857 - )",8ddebb4c-b1da-427f-a1b3-4395514dadb1
"Mathson, Thord (1881 - 1960)",144324bc-4ef7-4b46-b9c0-fb38e7de6759
"Matson, Eric (1888 - 1977)",49f175b2-eaf3-4f8d-8c22-8a2c84be14bd
"Matson, Thekla (1870 - 1940)",822d05ef-b542-4499-952d-3213c724f521
"Mattison, Albin Emmanuel (1888 - 1966)",2189238a-0885-49be-b611-5cd18445b557
"Mattisson, Albert Emanuel (1888 - 1966)",25e223e4-e835-4121-b960-20841d106550
"Mattsson, Augusta Beata (1851 - )",afbdcb6c-2a21-49d0-be4c-e910ff3f3645
"Mattsson, Elliord (1905 - 1991)",d1831f07-5552-4565-a768-717026def1be
"Mattsson, Maria Rikilda (1886 - 1948)",607ad04d-e777-4932-bb35-8cdfcb8cf6ff
"Maurin, A. E. Hj. (1885 - 1953)",b848d1a2-377e-4cce-8aa0-9a372a9fc482
"Mazer, Carl Peter (1807 - 1884)",138ab0dd-5bc9-4f66-8410-db6d4ea67907
"Melin, Johannes August (1861 - 1940)",43dbb53c-800c-4c55-b7b7-53151395cb88
"Mellin, Augusta Bernhardina (1857 - 1921)",d957d165-34b8-4086-8b41-7a992f7c7399
"Mellqvist, Anna Lovisa (1873 - 1910)",ee643f3f-fada-45db-9222-03f005df1ab3
"Mellqvist, E. G. V. (1871 - 1923)",f578aebb-9509-4f74-9676-0193b1135496
"Mellqvist, Georg (1871 - 1923)",e14e4552-f88c-4401-b109-aacef8ae36f9
"Mesch, Borg (1869 - 1956)",0c14431b-c7bd-4862-b9e4-e99989c6ed0d
"Mesch, Halvar (1905 - 1973)",868fe69e-a617-4a2c-b0e4-779c1980f959
"Michelson, Alfred (1867 - 1935)",1d231651-48fd-4142-b226-5afb97247d5f
"Mickelsson, Hilding (1919 - 2002)",addb02dd-c5d8-4b77-83c9-8a8c405ca0c9
"Mildh, Carl Hildebert (1884 - 1954)",2bfbda32-b4e6-4f5a-b6ea-ee5967160e1d
"Moberg, Botil August (1891 - 1961)",c62ab53b-2bcc-4da7-80d5-b4acb8c51af8
"Moberg, Julia Alfrida (1879 - 1939)",90d037ea-85d2-4b03-aa05-b15e6a9a8a1f
"Modin, Theodor (1882 - 1959)",561ab940-29b1-47a3-945b-92475fec77ac
"Moell, Ebba Josefina (1866 - 1914)",4bfced9b-2de4-455d-b3bc-e07d92f74035
